"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4WIQ9_PEA","A0A9D4WIQ9",0.175747629004458,1.10425358828455e-05,4.8185825280476e-05,0.793,0.000371,0.00151,FALSE,TRUE,TRUE,TRUE,0.257,-1.62,1.19,0.489,0.746,-1.13,0.0597
"A0A9D4WIR2_PEA","A0A9D4WIR2",0.920169620223378,0.000843228638581368,0.00212512099330864,0.996,0.00618,0.0167,FALSE,TRUE,TRUE,TRUE,-0.0264,1.3,-1.01,-0.429,-0.456,0.874,-0.132
"A0A9D4WIR4_PEA","A0A9D4WII2",0.0272363363995332,7.04935682763743e-07,0.000755284305704634,0.519,8.22e-05,0.00814,FALSE,TRUE,TRUE,TRUE,-0.416,-2.07,0.721,1.05,0.63,-1.02,-0.303
"A0A9D4WIS6_PEA","A0A9D4WIS6",0.212533422903787,0.00117712726328737,0.000778671977428693,0.834,0.00789,0.00833,FALSE,TRUE,TRUE,TRUE,-0.322,-1.15,-1.1,1.02,0.694,-0.136,-1.23
"A0A9D4WIU3_PEA","A0A9D4WIU3",0.302651106139274,0.698682510404536,0.00194415759189905,0.885,0.839,0.0156,FALSE,FALSE,TRUE,TRUE,0.296,0.108,1.08,-0.433,-0.137,-0.325,0.75
"A0A9D4WIW7_PEA","A0A9D4WIW7",0.272670855090024,0.0019197521141633,0.00216951826840518,0.865,0.0116,0.0169,FALSE,TRUE,TRUE,TRUE,0.289,-1.1,0.964,0.258,0.547,-0.841,0.122
"A0A9D4WJ23_PEA","A0A9D4WJ23",0.0376255672780406,0.000672244291169354,0.0597515418080728,0.565,0.00521,0.185,FALSE,TRUE,FALSE,TRUE,0.412,0.878,0.325,-0.68,-0.268,0.198,0.523
"A0A9D4WJ30_PEA","A0A9D4WJ30",0.581852567357234,0.657240093768225,0.000117291389985552,0.989,0.815,0.00261,FALSE,FALSE,TRUE,TRUE,-0.202,-0.162,2.14,-0.441,-0.642,-0.603,1.54
"A0A9D4WJ52_PEA","A0A9D4WJ52",0.841440040367679,0.0026232646704554,0.0096518285816205,0.996,0.0148,0.0488,FALSE,TRUE,TRUE,TRUE,-0.0668,1.37,0.969,-0.995,-1.06,0.378,1.35
"A0A9D4WJ88_PEA","A0A9D4WJ88",0.479011079187943,8.75368287821704e-06,2.89809552696542e-06,0.954,0.000328,0.000276,FALSE,TRUE,TRUE,TRUE,0.224,-2.91,3,0.708,0.932,-2.2,0.8
"A0A9D4WJ99_PEA","A0A9D4WJ99",0.577850852394833,0.159014130297136,0.000397512417904259,0.988,0.332,0.00544,FALSE,FALSE,TRUE,TRUE,0.106,0.283,-0.934,0.0713,0.177,0.355,-0.579
"A0A9D4WJD2_PEA","A0A9D4WJD2",0.0118766615180772,0.012019338420375,0.187864119557583,0.411,0.0487,0.4,FALSE,TRUE,FALSE,TRUE,-1.56,-1.55,-0.623,1.44,-0.115,-0.111,-0.734
"A0A9D4WJN2_PEA","A0A9D4WJN2",0.759694481378227,0.000646410537294763,0.00866316896773241,0.996,0.00511,0.045,FALSE,TRUE,TRUE,TRUE,0.0706,1.18,-0.682,-0.479,-0.408,0.705,0.0228
"A0A9D4WJQ6_PEA","A0A9D4WJQ6",0.86445722472896,0.265777156340881,4.97916404860067e-05,0.996,0.467,0.00154,FALSE,FALSE,TRUE,TRUE,0.0364,-0.246,1.41,-0.261,-0.225,-0.507,0.906
"A0A9D4WJT1_PEA","A0A9D4WJT1",0.31326195611218,0.000750689476078658,0.0211351634185368,0.893,0.00568,0.0876,FALSE,TRUE,FALSE,TRUE,0.272,1.32,-0.644,-0.616,-0.344,0.699,0.0553
"A0A9D4WJT7_PEA","A0A9D4WJT7",0.399983715933768,7.0669422736517e-05,0.000330991787223857,0.921,0.00108,0.00484,FALSE,TRUE,TRUE,TRUE,0.164,1.35,-0.97,-0.516,-0.352,0.833,-0.137
"A0A9D4WJT8_PEA","A0A9D4WJT8",0.281499758231562,0.0183664509412868,0.00275994005234052,0.872,0.0672,0.02,FALSE,FALSE,TRUE,TRUE,0.306,0.777,0.998,-0.78,-0.474,-0.00234,0.996
"A0A9D4WJW7_PEA","A0A9D4WJW7",0.247637187292344,0.000334324923644873,0.0999364984299862,0.849,0.00313,0.264,FALSE,TRUE,FALSE,TRUE,0.206,0.967,-0.274,-0.509,-0.304,0.458,0.185
"A0A9D4WJX0_PEA","A0A9D4WJX0",0.943448497043494,7.08634177546831e-05,3.08958246653758e-05,0.996,0.00108,0.00115,FALSE,TRUE,TRUE,TRUE,-0.0257,-2.56,2.56,0.704,0.679,-1.86,0.707
"A0A9D4WJY9_PEA","A0A9D4WJY9",0.718230759255014,0.00685283934560412,0.247680368811859,0.996,0.0313,0.48,FALSE,TRUE,FALSE,TRUE,-0.0742,0.71,-0.221,-0.307,-0.381,0.403,0.182
"A0A9D4WK04_PEA","A0A9D4WK04",0.644407494057706,0.00333351695404184,0.00275106392364895,0.996,0.0178,0.02,FALSE,TRUE,TRUE,TRUE,0.105,0.895,0.828,-0.743,-0.638,0.153,0.98
"A0A9D4WK21_PEA","A0A9D4WK21",0.191014423481556,0.00137708519096966,0.000288262151091302,0.806,0.00895,0.00437,FALSE,TRUE,TRUE,TRUE,-0.337,1.12,-1.27,-0.171,-0.508,0.944,-0.322
"A0A9D4WK44_PEA","A0A9D4WK44",0.799913944763717,0.00342214027501708,0.425656345191652,0.996,0.0181,0.652,FALSE,TRUE,FALSE,TRUE,-0.152,-2.36,0.436,1.21,1.06,-1.15,-0.712
"A0A9D4WK57_PEA","A0A9D4WK57",0.0280052232982928,0.0121883813505129,0.0608885150205511,0.523,0.0492,0.187,FALSE,TRUE,FALSE,TRUE,-1.08,-1.29,0.784,0.784,-0.292,-0.508,0.277
"A0A9D4WKE3_PEA","A0A9D4WKE3",0.865680591759195,0.975527198797422,0.00117804509599232,0.996,0.99,0.011,FALSE,FALSE,TRUE,TRUE,-0.0429,0.00777,-1.06,0.297,0.254,0.305,-0.758
"A0A9D4WKN4_PEA","A0A9D4WK66",0.273510696165376,0.000724702237321859,0.00849021442219227,0.865,0.00554,0.0444,FALSE,TRUE,TRUE,TRUE,-0.339,-1.51,0.888,0.673,0.334,-0.835,0.0527
"A0A9D4WKU7_PEA","A0A9D4WKU7",0.112088863262805,0.00602858081738778,0.29416749583245,0.731,0.0285,0.532,FALSE,TRUE,FALSE,TRUE,0.364,0.75,-0.205,-0.452,-0.0882,0.298,0.0923
"A0A9D4WKW0_PEA","A0A9D4WKW0",0.0926048536273067,0.000228847281718334,0.00472710567054189,0.696,0.0024,0.0294,FALSE,TRUE,TRUE,TRUE,0.594,1.93,-1.07,-0.925,-0.33,1.01,-0.0614
"A0A9D4WL02_PEA","A0A9D4WL02",0.471532768386017,0.67993786307433,0.00080789003875144,0.953,0.83,0.0085,FALSE,FALSE,TRUE,TRUE,-0.171,-0.0971,1.04,-0.184,-0.356,-0.281,0.76
"A0A9D4WL23_PEA","A0A9D4WL23",0.145166965944705,0.00260766863604867,0.00327827797043334,0.77,0.0148,0.0228,FALSE,TRUE,TRUE,TRUE,-0.783,-2.07,1.78,0.855,0.0729,-1.21,0.566
"A0A9D4WL31_PEA","A0A9D4WL31",0.92114057378823,0.000111114240603201,0.0288237935262793,0.996,0.00148,0.109,FALSE,TRUE,FALSE,TRUE,0.0351,-2.36,0.813,1.06,1.09,-1.3,-0.49
"A0A9D4WLD7_PEA","A0A9D4WLD7",0.728998888051064,0.00754153507365724,0.757801467254961,0.996,0.034,0.877,FALSE,TRUE,FALSE,TRUE,-0.145,-1.42,0.115,0.78,0.636,-0.635,-0.52
"A0A9D4WLE5_PEA","A0A9D4WLE5",0.146243636168176,2.93158475328781e-05,2.02886619336833e-05,0.772,0.000623,0.00086,FALSE,TRUE,TRUE,TRUE,0.288,1.47,-1.39,-0.505,-0.217,0.97,-0.416
"A0A9D4WLF4_PEA","A0A9D4WLF4",8.42229684981934e-09,0.00080799065098648,9.98246602489094e-10,6.5e-05,0.00599,4.33e-06,TRUE,TRUE,TRUE,TRUE,5.38,-1.2,6.24,-2.52,2.86,-3.72,2.53
"A0A9D4WLL4_PEA","P46258",0.155477238647953,0.00646407595562904,0.61298948179082,0.782,0.03,0.791,FALSE,TRUE,FALSE,TRUE,0.273,-0.63,-0.082,0.292,0.565,-0.339,-0.421
"A0A9D4WLL5_PEA","A0A9D4WLL5",0.579813808604714,0.000201698896168975,0.938546450627561,0.989,0.00221,0.973,FALSE,TRUE,FALSE,TRUE,-0.292,-3.19,0.0361,1.81,1.52,-1.38,-1.35
"A0A9D4WLM4_PEA","A0A9D4VY84",0.142067586362146,0.0020371928740526,0.00135447930615709,0.768,0.0121,0.0121,FALSE,TRUE,TRUE,TRUE,-0.412,1.12,-1.07,-0.207,-0.619,0.915,-0.158
"A0A9D4WLM8_PEA","A0A9D4WLM8",0.18053408654206,0.000351045905824048,4.04824249333361e-06,0.798,0.00325,0.000329,FALSE,TRUE,TRUE,TRUE,0.334,-1.33,2.18,0.0393,0.373,-1.29,0.888
"A0A9D4WLT6_PEA","A0A9D4WLT6",0.000906697124853211,0.00944802178988766,0.0022132553727815,0.157,0.0403,0.0172,FALSE,TRUE,TRUE,TRUE,1.76,1.18,1.37,-1.49,0.268,-0.319,1.05
"A0A9D4WLU4_PEA","A0A9D4WLU4",0.550032526499165,0.00295140785615048,0.00503797597048638,0.976,0.0161,0.0309,FALSE,TRUE,TRUE,TRUE,0.114,0.762,-0.62,-0.278,-0.163,0.484,-0.136
"A0A9D4WM09_PEA","A0A9D4WM09",0.72612590000117,4.63907959938199e-06,7.62157688880603e-07,0.996,0.000207,0.000137,FALSE,TRUE,TRUE,TRUE,0.0834,-2.41,2.71,0.552,0.635,-1.86,0.854
"A0A9D4WM31_PEA","A0A9D4WM31",0.975641695658722,0.000251787133691985,0.0029042298648128,0.996,0.00257,0.0208,FALSE,TRUE,TRUE,TRUE,-0.0144,-2.79,1.71,1.06,1.05,-1.73,-0.0244
"A0A9D4WM32_PEA","A0A9D4WM32",0.0691122845065494,0.0122978692948297,0.0504731123133461,0.655,0.0494,0.164,FALSE,TRUE,FALSE,TRUE,0.425,-0.65,0.417,0.125,0.55,-0.525,-0.108
"A0A9D4WMA3_PEA","A0A9D4WMA3",0.0447280241768164,0.0290175598567736,0.000318477455940966,0.579,0.0953,0.00471,FALSE,FALSE,TRUE,TRUE,-0.776,0.865,-1.73,0.212,-0.564,1.08,-0.654
"A0A9D4WMB3_PEA","A0A9D4WMB3",0.49023227106163,0.000293509806415708,9.51144385004679e-05,0.959,0.00286,0.00232,FALSE,TRUE,TRUE,TRUE,-0.162,-1.34,1.41,0.391,0.229,-0.948,0.458
"A0A9D4WMC7_PEA","A0A9D4WMC7",0.0946835290558358,9.10553747985907e-06,0.00129130013008499,0.7,0.000336,0.0117,FALSE,TRUE,TRUE,TRUE,-0.319,-1.62,0.72,0.775,0.456,-0.847,-0.126
"A0A9D4WMC9_PEA","A0A9D4WMC9",0.348883156536316,0.00260482704783712,0.921675935165595,0.904,0.0147,0.964,FALSE,TRUE,FALSE,TRUE,0.275,1.18,0.0252,-0.724,-0.449,0.453,0.478
"A0A9D4WME7_PEA","A0A9D4WME7",0.196894704867634,1.25764876389878e-05,0.833545203247433,0.815,0.00039,0.922,FALSE,TRUE,FALSE,TRUE,0.287,-1.88,0.0397,0.937,1.22,-0.944,-0.904
"A0A9D4WMK4_PEA","A0A9D4WMK4",0.660611582045434,1.14793389257638e-05,1.74777234529143e-07,0.996,0.000379,7.1e-05,FALSE,TRUE,TRUE,TRUE,-0.0794,-1.62,2.47,0.233,0.154,-1.39,1.08
"A0A9D4WML1_PEA","A0A9D4WML1",0.215144034152565,0.000191863136694095,0.00553697356339104,0.834,0.00215,0.0331,FALSE,TRUE,TRUE,TRUE,0.274,1.29,-0.678,-0.595,-0.321,0.698,0.02
"A0A9D4WML3_PEA","A0A9D4WML3",0.41707015377027,0.101988450521067,0.000425769755685488,0.929,0.244,0.00561,FALSE,FALSE,TRUE,TRUE,-0.25,-0.538,-1.48,0.765,0.515,0.227,-1.25
"A0A9D4WML5_PEA","A0A9D4WML5",0.70543886879243,0.000149611554124471,0.000114964476056672,0.996,0.00182,0.00257,FALSE,TRUE,TRUE,TRUE,-0.105,1.76,-1.63,-0.485,-0.59,1.27,-0.359
"A0A9D4WMM2_PEA","A0A9D4WMM2",0.346634513477986,0.0144864195680242,0.00100062531547045,0.904,0.0562,0.00981,FALSE,FALSE,TRUE,TRUE,-0.174,-0.537,0.774,0.13,-0.0445,-0.408,0.366
"A0A9D4WMP7_PEA","A0A9D4WMP7",0.762487872804187,0.0196058766076378,0.00458239786776629,0.996,0.0706,0.0289,FALSE,FALSE,TRUE,TRUE,-0.073,-0.675,-0.805,0.608,0.534,-0.0673,-0.872
"A0A9D4WMQ7_PEA","A0A9D4WMQ7",0.407660663022046,0.00119392969235513,0.00244273019221936,0.926,0.00799,0.0184,FALSE,TRUE,TRUE,TRUE,-0.529,-2.93,2.33,1.11,0.576,-1.82,0.508
"A0A9D4WMQ9_PEA","A0A9D4WMQ9",0.695061246522383,0.00056658229833103,0.0461080534632587,0.996,0.00463,0.153,FALSE,TRUE,FALSE,TRUE,-0.141,1.88,-0.727,-0.787,-0.928,1.09,0.363
"A0A9D4WMR8_PEA","A0A9D4WMR8",0.375331618839591,0.000374993813806523,6.53718094862832e-05,0.911,0.00341,0.00183,FALSE,TRUE,TRUE,TRUE,0.175,1.08,-1.23,-0.298,-0.123,0.778,-0.455
"A0A9D4WMS0_PEA","A0A9D4WMS0",0.685758330601211,0.0267921492662264,0.000148104736947331,0.996,0.0895,0.00298,FALSE,FALSE,TRUE,TRUE,-0.12,0.768,-1.68,0.0726,-0.0473,0.841,-0.842
"A0A9D4WMS2_PEA","A0A9D4WMS2",0.806762992398862,0.000377162676161192,0.000130871166649565,0.996,0.00342,0.0028,FALSE,TRUE,TRUE,TRUE,-0.0511,-1.16,1.21,0.318,0.267,-0.846,0.367
"A0A9D4WMV6_PEA","A0A9D4WMV6",0.116916344639878,0.000445754024949437,0.000184392313720089,0.735,0.00386,0.00333,FALSE,TRUE,TRUE,TRUE,-0.434,1.39,-1.42,-0.255,-0.689,1.14,-0.278
"A0A9D4WN80_PEA","A0A9D4WNK1",0.658778918522519,1.19890236171258e-05,0.000747615511959878,0.996,0.000383,0.00812,FALSE,TRUE,TRUE,TRUE,-0.0851,-1.72,0.862,0.726,0.641,-0.994,-0.131
"A0A9D4WN83_PEA","A0A9D4WN83",0.677084818165727,0.00134527022764984,0.567640872193254,0.996,0.00879,0.762,FALSE,TRUE,FALSE,TRUE,0.0888,0.973,0.109,-0.585,-0.496,0.388,0.498
"A0A9D4WN97_PEA.1","A0A9D4WN00",0.416991935613816,0.00340199871026954,0.882986020913743,0.929,0.0181,0.946,FALSE,TRUE,FALSE,TRUE,0.324,1.54,0.0515,-0.941,-0.617,0.597,0.648
"A0A9D4WNE2_PEA","A0A9D4WNE2",0.894931549405799,0.000128422594149322,0.00245618281436074,0.996,0.00162,0.0185,FALSE,TRUE,TRUE,TRUE,0.0347,1.71,-0.977,-0.676,-0.641,1.03,0.0575
"A0A9D4WNG9_PEA","A0A9D4WNG9",0.132551428430769,0.00711122554360907,0.353713725983872,0.752,0.0324,0.592,FALSE,TRUE,FALSE,TRUE,-0.806,-1.71,0.425,1.04,0.233,-0.675,-0.251
"A0A9D4WNI5_PEA","A0A9D4WNI5",0.835951258416353,0.000111290470192082,0.00010655842164993,0.996,0.00148,0.00248,FALSE,TRUE,TRUE,TRUE,-0.0496,1.59,-1.43,-0.463,-0.513,1.13,-0.304
"A0A9D4WNI8_PEA","A0A9D4WNI8",0.039007989865047,0.000165055043788895,0.000746133740600404,0.565,0.00196,0.00812,FALSE,TRUE,TRUE,TRUE,0.576,-1.52,1.09,0.376,0.952,-1.15,-0.0559
"A0A9D4WNN6_PEA.1","A0A9D4VKY8",0.0200616233417931,0.00518522106354364,0.444670681794418,0.484,0.0252,0.669,FALSE,TRUE,FALSE,TRUE,0.788,1.03,-0.197,-0.724,0.0635,0.308,0.111
"A0A9D4WNR7_PEA","A0A9D4WNR7",0.26076252509968,0.000161887175578254,0.0176211842653277,0.856,0.00193,0.0763,FALSE,TRUE,FALSE,TRUE,-0.23,-1.24,0.504,0.601,0.371,-0.638,-0.134
"A0A9D4WNU8_PEA","A0A9D4WNU8",0.0509745708825096,0.00272615061151147,0.18795119241195,0.595,0.0153,0.401,FALSE,TRUE,FALSE,TRUE,0.542,1,-0.305,-0.611,-0.0688,0.391,0.0854
"A0A9D4WNV3_PEA","A0A9D4WLR8",0.277976429247756,0.000704090119535947,0.00700670942152152,0.868,0.00542,0.0387,FALSE,TRUE,FALSE,TRUE,0.184,0.829,-0.504,-0.365,-0.181,0.464,-0.0399
"A0A9D4WP16_PEA","A0A9D4VHT3",0.846383875775819,0.00293914724578338,0.0493572016747163,0.996,0.016,0.161,FALSE,TRUE,FALSE,TRUE,0.0459,0.954,-0.472,-0.404,-0.358,0.55,0.0779
"A0A9D4WP22_PEA","A0A9D4WP22",0.886501106312398,2.47099971150126e-05,2.20261604529868e-06,0.996,0.000575,0.000233,FALSE,TRUE,TRUE,TRUE,0.0379,-2.17,2.66,0.448,0.486,-1.72,0.936
"A0A9D4WP43_PEA.1","A0A9D4VKU3",0.069437888861568,0.0022807530905166,0.445255106453442,0.655,0.0133,0.669,FALSE,TRUE,FALSE,TRUE,1.79,3.73,-0.616,-2.35,-0.564,1.37,0.759
"A0A9D4WP58_PEA","A0A9D4WP58",0.90482575574623,1.21824614872962e-06,2.37224411365944e-06,0.996,0.000104,0.000244,FALSE,TRUE,TRUE,TRUE,0.0295,-2.97,2.44,0.946,0.975,-2.02,0.417
"A0A9D4WP68_PEA","A0A9D4WP68",0.627796010342323,0.00228731405254492,0.00680992159533847,0.994,0.0133,0.038,FALSE,TRUE,TRUE,TRUE,0.11,0.947,-0.698,-0.356,-0.246,0.591,-0.107
"A0A9D4WP75_PEA","A0A9D4WP75",0.667697319788557,0.521052645334182,0.0067114381540371,0.996,0.714,0.0377,FALSE,FALSE,TRUE,TRUE,-0.409,-0.616,2.95,-0.357,-0.766,-0.973,1.98
"A0A9D4WP78_PEA","A0A9D4WP78",0.700311329426492,6.10249612379442e-05,0.113683872590137,0.996,0.001,0.287,FALSE,TRUE,FALSE,TRUE,0.0682,1.27,-0.271,-0.639,-0.571,0.634,0.363
"A0A9D4WPF9_PEA","A0A9D4WPF9",0.512815369456847,1.34248917545145e-05,0.420692061791198,0.965,0.000403,0.648,FALSE,TRUE,FALSE,TRUE,-0.225,-3,-0.25,1.77,1.54,-1.24,-1.48
"A0A9D4WPG7_PEA","A0A9D4WPG7",0.371857622404244,0.589397331017136,0.00010927302508976,0.909,0.767,0.00252,FALSE,FALSE,TRUE,TRUE,-0.353,-0.21,2.3,-0.416,-0.769,-0.626,1.67
"A0A9D4WPI3_PEA","A0A9D4WPI3",0.354076771679925,0.00233738658792067,0.00955147233210081,0.904,0.0135,0.0484,FALSE,TRUE,TRUE,TRUE,-0.295,-1.3,0.9,0.543,0.248,-0.755,0.145
"A0A9D4WPI8_PEA","A0A9D4WPI8",0.806057272410198,0.000115200894196314,0.000503211703019807,0.996,0.00151,0.00619,FALSE,TRUE,TRUE,TRUE,-0.0494,1.33,-0.961,-0.449,-0.499,0.88,-0.0811
"A0A9D4WPK6_PEA","A0A9D4WPK6",0.0526793770021469,0.000113832234015407,0.981777080730981,0.6,0.0015,0.991,FALSE,TRUE,FALSE,TRUE,-0.656,-1.98,-0.00611,1.26,0.606,-0.721,-0.727
"A0A9D4WPM1_PEA","A0A9D4WPM1",0.0871456705067491,0.00416967158523007,0.272585127660491,0.686,0.0213,0.508,FALSE,TRUE,FALSE,TRUE,0.36,0.726,0.195,-0.547,-0.187,0.179,0.374
"A0A9D4WPQ8_PEA","A0A9D4WPQ8",0.329966258243782,0.000488278400027472,0.0583013800316749,0.901,0.00413,0.182,FALSE,TRUE,FALSE,TRUE,0.222,1.18,-0.42,-0.592,-0.37,0.593,0.172
"A0A9D4WPU8_PEA","A0A9D4WPU8",0.149016978673482,5.4970339706497e-05,0.717555814343987,0.776,0.000932,0.856,FALSE,TRUE,FALSE,TRUE,-0.421,-2,0.0885,1.18,0.759,-0.817,-0.728
"A0A9D4WPW5_PEA.1","A0A9D4WPW5",0.559334593726593,0.082640343214241,0.00580871329307068,0.98,0.209,0.0343,FALSE,FALSE,TRUE,TRUE,0.618,-2.01,3.35,0.0118,0.63,-1.99,1.36
"A0A9D4WPZ8_PEA","A0A9D4WPZ8",0.428981650884044,0.00802581715389193,0.433849844796254,0.931,0.0355,0.66,FALSE,TRUE,FALSE,TRUE,-0.215,-0.898,0.19,0.496,0.281,-0.401,-0.211
"A0A9D4WQ08_PEA","A0A9D4WQ07",0.0733664831372253,0.000185683936001899,0.346653423658302,0.662,0.0021,0.584,FALSE,TRUE,FALSE,TRUE,0.433,1.34,-0.188,-0.8,-0.368,0.545,0.356
"A0A9D4WQ12_PEA","Q703J4",0.403629687991218,5.89207463540154e-05,0.0108989725519801,0.923,0.000982,0.0531,FALSE,TRUE,FALSE,TRUE,-0.187,-1.59,0.622,0.75,0.563,-0.842,-0.22
"A0A9D4WQ37_PEA","A0A9D4WQ37",0.733908417005279,0.0032320526679473,0.00224310195644518,0.996,0.0173,0.0173,FALSE,TRUE,TRUE,TRUE,0.189,-2.2,2.1,0.579,0.768,-1.63,0.472
"A0A9D4WQF6_PEA","A0A9D4WQF6",2.52768004179543e-05,4.36132081095277e-05,0.0506221913484437,0.0244,0.000817,0.164,TRUE,TRUE,FALSE,TRUE,3.78,3.51,0.921,-3.2,0.582,0.315,1.24
"A0A9D4WQH7_PEA","A0A9D4WQH7",0.521086874686282,0.00905785722279603,0.00774458747129845,0.967,0.0391,0.0416,FALSE,TRUE,TRUE,TRUE,0.227,1.15,-1.06,-0.4,-0.173,0.749,-0.31
"A0A9D4WQI8_PEA","A0A9D4WQI8",0.109297505392341,4.56972651346703e-05,0.588622568018702,0.728,0.000833,0.775,FALSE,TRUE,FALSE,TRUE,0.291,1.26,-0.0816,-0.742,-0.451,0.514,0.432
"A0A9D4WQN5_PEA","A0A9D4WQN5",0.213876552167806,4.0902787500127e-06,1.03843082316648e-07,0.834,2e-04,5.34e-05,FALSE,TRUE,TRUE,TRUE,0.291,-2.3,3.27,0.285,0.576,-2.02,1.25
"A0A9D4WQP2_PEA","A0A9D4WQP2",0.241031023503771,0.00293148838583552,0.219613405810519,0.847,0.016,0.445,FALSE,TRUE,FALSE,TRUE,-0.336,1.11,-0.316,-0.426,-0.762,0.681,0.365
"A0A9D4WQQ7_PEA","A0A9D4WNQ5",0.130102377823707,0.000145015919499137,0.840691214719235,0.747,0.00178,0.925,FALSE,TRUE,FALSE,TRUE,0.426,1.67,0.047,-1.04,-0.616,0.632,0.679
"A0A9D4WQT0_PEA.1","A0A9D4WQT0",0.360308960414792,0.693584934781623,0.00154492243583607,0.906,0.837,0.0133,FALSE,FALSE,TRUE,TRUE,-0.391,-0.165,-1.67,0.652,0.261,0.488,-1.18
"A0A9D4WQT5_PEA","A0A9D4WQT5",0.0374194017217788,1.60278726139783e-05,0.000436813306456712,0.565,0.000434,0.00569,FALSE,TRUE,TRUE,TRUE,0.627,2.25,1.27,-1.75,-1.12,0.507,1.78
"A0A9D4WQX9_PEA","A0A9D4W1M6",0.855328831329404,0.00179866139998025,0.00141489465929468,0.996,0.0111,0.0125,FALSE,TRUE,TRUE,TRUE,0.0364,0.874,-0.812,-0.265,-0.228,0.609,-0.204
"A0A9D4WQZ3_PEA","A0A9D4WQZ3",0.611675211010618,4.72388288367265e-07,1.05110901239985e-05,0.993,7.15e-05,0.000575,FALSE,TRUE,TRUE,TRUE,0.093,-2.47,1.48,0.915,1.01,-1.55,-0.0669
"A0A9D4WR45_PEA","A0A9D4WR45",0.384577802616264,0.0020056968574875,0.00776707522580374,0.917,0.012,0.0416,FALSE,TRUE,TRUE,TRUE,0.216,-1.04,0.734,0.31,0.525,-0.733,0.00096
"A0A9D4WR50_PEA","A0A9D4WR50",0.932871981331688,0.00225854129656313,0.0340061871346637,0.996,0.0132,0.122,FALSE,TRUE,FALSE,TRUE,-0.018,0.902,-0.471,-0.359,-0.377,0.543,0.0727
"A0A9D4WR59_PEA","A0A9D4WR59",0.358306176517162,0.00150798209439534,0.002555011567595,0.905,0.00962,0.019,FALSE,TRUE,TRUE,TRUE,0.679,3.24,-2.66,-1.23,-0.55,2.01,-0.645
"A0A9D4WR81_PEA","A0A9D4VIQ1",0.385535157886817,0.00084058102052797,0.454760738293271,0.917,0.00617,0.677,FALSE,TRUE,FALSE,TRUE,-0.289,-1.61,0.221,0.894,0.605,-0.711,-0.49
"A0A9D4WRB1_PEA","A0A9D4WRB1",0.521615719128093,0.000127300835688674,0.938004863751984,0.967,0.00161,0.972,FALSE,TRUE,FALSE,TRUE,-0.119,-1.2,-0.0128,0.69,0.57,-0.509,-0.521
"A0A9D4WRB2_PEA","A0A9D4WRB2",0.722787288849869,0.000405015502154475,0.000235356173861225,0.996,0.00358,0.00385,FALSE,TRUE,TRUE,TRUE,0.0763,1.18,-1.15,-0.354,-0.277,0.829,-0.316
"A0A9D4WRB9_PEA","A0A9D4WRB9",0.171544420035476,0.00281781339893494,0.801239007005723,0.79,0.0156,0.904,FALSE,TRUE,FALSE,TRUE,0.362,1.01,-0.0563,-0.637,-0.274,0.378,0.321
"A0A9D4WRC5_PEA","A0A9D4WRC5",0.14791576920221,0.000125774867833895,0.594091799146833,0.776,0.0016,0.778,FALSE,TRUE,FALSE,TRUE,-0.411,-1.73,0.128,1.02,0.612,-0.711,-0.583
"A0A9D4WRE5_PEA","A0A9D4WRE5",0.661810988247439,0.000920477484649867,0.000897587181233921,0.996,0.00659,0.00916,FALSE,TRUE,TRUE,TRUE,0.144,1.6,-1.43,-0.519,-0.375,1.08,-0.356
"A0A9D4WRH4_PEA","A0A9D4WRH4",0.215293758312205,0.132759606054271,6.13217450074954e-06,0.834,0.293,0.000438,FALSE,FALSE,TRUE,TRUE,-0.266,-0.33,-1.79,0.74,0.475,0.41,-1.38
"A0A9D4WRI2_PEA","A0A9D4WRI2",0.829237806555169,0.000879728201747861,0.00109312084974223,0.996,0.00639,0.0105,FALSE,TRUE,TRUE,TRUE,0.0786,-1.79,1.55,0.532,0.611,-1.26,0.29
"A0A9D4WRL1_PEA","A0A9D4WP50",0.0385225032512414,0.00045830757950562,0.739022313942875,0.565,0.00393,0.868,FALSE,TRUE,FALSE,TRUE,0.445,1.01,0.0558,-0.689,-0.244,0.323,0.379
"A0A9D4WRL9_PEA","A0A9D4WRL9",0.681440814796006,0.00866795461250147,0.0485270519334014,0.996,0.0378,0.159,FALSE,TRUE,FALSE,TRUE,-0.132,1.06,-0.641,-0.367,-0.499,0.692,0.0514
